"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"usmtf","Decimal1To999999.9SimpleType","usmtf:Decimal1To999999.9SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 1 to 999999.9 that allows one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal1To999999.9Type","usmtf:Decimal1To999999.9Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 1 to 999999.9 that allows one fraction digit.","usmtf","Decimal1To999999.9SimpleType","usmtf:Decimal1To999999.9SimpleType","","",""
"usmtf","Decimal1To9999999.9SimpleType","usmtf:Decimal1To9999999.9SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 1 to 9999999.9 that allows one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal1To9999999.9Type","usmtf:Decimal1To9999999.9Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 1 to 9999999.9 that allows one fraction digit.","usmtf","Decimal1To9999999.9SimpleType","usmtf:Decimal1To9999999.9SimpleType","","",""
"usmtf","Decimal1To99999999999SimpleType","usmtf:Decimal1To99999999999SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 1 to 99999999999 that allows zero to ten fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal1To99999999999Type","usmtf:Decimal1To99999999999Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 1 to 99999999999 that allows zero to ten fraction digits.","usmtf","Decimal1To99999999999SimpleType","usmtf:Decimal1To99999999999SimpleType","","",""
"usmtf","Decimal1To99999SimpleType","usmtf:Decimal1To99999SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 1 to 99999 that allows two fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal1To99999Type","usmtf:Decimal1To99999Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 1 to 99999 that allows two fraction digits.","usmtf","Decimal1To99999SimpleType","usmtf:Decimal1To99999SimpleType","","",""
"usmtf","Decimal1To999SimpleType","usmtf:Decimal1To999SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 1 to 999 that allows two fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal1To999Type","usmtf:Decimal1To999Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 1 to 999 that allows two fraction digits.","usmtf","Decimal1To999SimpleType","usmtf:Decimal1To999SimpleType","","",""
"usmtf","Decimal225.0To399.975SimpleType","usmtf:Decimal225.0To399.975SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 225.0 to 399.975 that requires one to three fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal225.0To399.975Type","usmtf:Decimal225.0To399.975Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 225.0 to 399.975 that requires one to three fraction digits.","usmtf","Decimal225.0To399.975SimpleType","usmtf:Decimal225.0To399.975SimpleType","","",""
"usmtf","Decimal225.0To400.000SimpleType","usmtf:Decimal225.0To400.000SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 225.0 to 400.000 that requires one to three fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal225.0To400.000Type","usmtf:Decimal225.0To400.000Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 225.0 to 400.000 that requires one to three fraction digits.","usmtf","Decimal225.0To400.000SimpleType","usmtf:Decimal225.0To400.000SimpleType","","",""
"usmtf","Decimal28.00To32.00SimpleType","usmtf:Decimal28.00To32.00SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 28.00 to 32.00 that requires two fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal28.00To32.00Type","usmtf:Decimal28.00To32.00Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 28.00 to 32.00 that requires two fraction digits.","usmtf","Decimal28.00To32.00SimpleType","usmtf:Decimal28.00To32.00SimpleType","","",""
"usmtf","Decimal4000.0To6000.0SimpleType","usmtf:Decimal4000.0To6000.0SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 4000.0 to 6000.0 that requires one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal4000.0To6000.0Type","usmtf:Decimal4000.0To6000.0Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 4000.0 to 6000.0 that requires one fraction digit.","usmtf","Decimal4000.0To6000.0SimpleType","usmtf:Decimal4000.0To6000.0SimpleType","","",""
"usmtf","Decimal940.0To1150.0SimpleType","usmtf:Decimal940.0To1150.0SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from 940.0 to 1150.0 that requires one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal940.0To1150.0Type","usmtf:Decimal940.0To1150.0Type","CSC","atomic",0,0,0,"","","","A data type for decimal values from 940.0 to 1150.0 that requires one fraction digit.","usmtf","Decimal940.0To1150.0SimpleType","usmtf:Decimal940.0To1150.0SimpleType","","",""
"usmtf","Decimal-99.9To99.9SimpleType","usmtf:Decimal-99.9To99.9SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from negative 99.9 to 99.9 that requires one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal-99.9To99.9Type","usmtf:Decimal-99.9To99.9Type","CSC","",0,0,0,"","","","A data type for decimal values from negative 99.9 to 99.9 that requires one fraction digit.","usmtf","Decimal-99.9To99.9SimpleType","usmtf:Decimal-99.9To99.9SimpleType","","",""
"usmtf","Decimal-999999.9To9999999.9SimpleType","usmtf:Decimal-999999.9To9999999.9SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from negative 999999.9 to 9999999.9 that requires one fraction digit.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal-999999.9To9999999.9Type","usmtf:Decimal-999999.9To9999999.9Type","CSC","",0,0,0,"","","","A data type for decimal values from negative 999999.9 to 9999999.9 that requires one fraction digit.","usmtf","Decimal-999999.9To9999999.9SimpleType","usmtf:Decimal-999999.9To9999999.9SimpleType","","",""
"usmtf","Decimal-9999To9999SimpleType","usmtf:Decimal-9999To9999SimpleType","S","atomic",0,0,0,"","","","A data type for decimal values from negative 9999 to 9999 that allows two fraction digits.","xs","decimal","xs:decimal","","",""
"usmtf","Decimal-9999To9999Type","usmtf:Decimal-9999To9999Type","CSC","",0,0,0,"","","","A data type for decimal values from negative 9999 to 9999 that allows two fraction digits.","usmtf","Decimal-9999To9999SimpleType","usmtf:Decimal-9999To9999SimpleType","","",""
"usmtf","DecimalCodeSimpleType","usmtf:DecimalCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a character '.' that is used to denote a decimal numeric value.","xs","string","xs:string","","",""
"usmtf","DecimalCodeType","usmtf:DecimalCodeType","CSC","atomic",0,0,0,"","","","A data type for a character '.' that is used to denote a decimal numeric value.","usmtf","DecimalCodeSimpleType","usmtf:DecimalCodeSimpleType","","",""
"usmtf","DeclassificationInstructionsSimpleType","usmtf:DeclassificationInstructionsSimpleType","S","atomic",0,0,0,"","","","A data type for a markings that provide literal guidance for the declassification of a message.","xs","string","xs:string","","",""
"usmtf","DeclassificationInstructionsType","usmtf:DeclassificationInstructionsType","CSC","atomic",0,0,0,"","","","A data type for a markings that provide literal guidance for the declassification of a message.","usmtf","DeclassificationInstructionsSimpleType","usmtf:DeclassificationInstructionsSimpleType","","",""
"usmtf","DEFCONStatusCodeSimpleType","usmtf:DEFCONStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that represents the defense readiness condition that has been imposed upon an organization by appropriate authority.","xs","string","xs:string","","",""
"usmtf","DEFCONStatusCodeType","usmtf:DEFCONStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for a code that represents the defense readiness condition that has been imposed upon an organization by appropriate authority.","usmtf","DEFCONStatusCodeSimpleType","usmtf:DEFCONStatusCodeSimpleType","","",""
"usmtf","DefeatedMineStatusIDCodeSimpleType","usmtf:DefeatedMineStatusIDCodeSimpleType","S","atomic",0,0,0,"","","","A data type for an identifier of the status of a defeated mine.","xs","string","xs:string","","",""
"usmtf","DefeatedMineStatusIDCodeType","usmtf:DefeatedMineStatusIDCodeType","CSC","atomic",0,0,0,"","","","A data type for an identifier of the status of a defeated mine.","usmtf","DefeatedMineStatusIDCodeSimpleType","usmtf:DefeatedMineStatusIDCodeSimpleType","","",""
"usmtf","DefendedAssetNameSimpleType","usmtf:DefendedAssetNameSimpleType","S","atomic",0,0,0,"","","","A data type for a name of the asset to be defended.","xs","string","xs:string","","",""
"usmtf","DefendedAssetNameType","usmtf:DefendedAssetNameType","CSC","atomic",0,0,0,"","","","A data type for a name of the asset to be defended.","usmtf","DefendedAssetNameSimpleType","usmtf:DefendedAssetNameSimpleType","","",""
"usmtf","DefendedAssetNominatingAuthoritySimpleType","usmtf:DefendedAssetNominatingAuthoritySimpleType","S","atomic",0,0,0,"","","","A data type for a command and control agency that provides the defended asset nomination.","xs","string","xs:string","","",""
"usmtf","DefendedAssetNominatingAuthorityType","usmtf:DefendedAssetNominatingAuthorityType","CSC","atomic",0,0,0,"","","","A data type for a command and control agency that provides the defended asset nomination.","usmtf","DefendedAssetNominatingAuthoritySimpleType","usmtf:DefendedAssetNominatingAuthoritySimpleType","","",""
"usmtf","DefendedAssetSpecificationCodeSimpleType","usmtf:DefendedAssetSpecificationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the code that indicates whether the asset is to be defended against conventional threat or against ballistic and cruise missiles.","xs","string","xs:string","","",""
"usmtf","DefendedAssetSpecificationCodeType","usmtf:DefendedAssetSpecificationCodeType","CSC","atomic",0,0,0,"","","","A data type for the code that indicates whether the asset is to be defended against conventional threat or against ballistic and cruise missiles.","usmtf","DefendedAssetSpecificationCodeSimpleType","usmtf:DefendedAssetSpecificationCodeSimpleType","","",""
"usmtf","DefenseSystemCodeSimpleType","usmtf:DefenseSystemCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the defense system.","xs","string","xs:string","","",""
"usmtf","DefenseSystemCodeType","usmtf:DefenseSystemCodeType","CSC","atomic",0,0,0,"","","","A data type for the defense system.","usmtf","DefenseSystemCodeSimpleType","usmtf:DefenseSystemCodeSimpleType","","",""
"usmtf","DegreePersonnelProtectionCodeSimpleType","usmtf:DegreePersonnelProtectionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for an indicator of the vulnerability of personnel to attack.","xs","string","xs:string","","",""
"usmtf","DegreePersonnelProtectionCodeType","usmtf:DegreePersonnelProtectionCodeType","CSC","atomic",0,0,0,"","","","A data type for an indicator of the vulnerability of personnel to attack.","usmtf","DegreePersonnelProtectionCodeSimpleType","usmtf:DegreePersonnelProtectionCodeSimpleType","","",""
"usmtf","DegreeProtectionCodeSimpleType","usmtf:DegreeProtectionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the degree of protection provided for personnel and/or weapons-associated facilities, against attacks by aircraft, artillery, or missiles, in terms of their immediate environment.","xs","string","xs:string","","",""
"usmtf","DegreeProtectionCodeType","usmtf:DegreeProtectionCodeType","CSC","atomic",0,0,0,"","","","A data type for the degree of protection provided for personnel and/or weapons-associated facilities, against attacks by aircraft, artillery, or missiles, in terms of their immediate environment.","usmtf","DegreeProtectionCodeSimpleType","usmtf:DegreeProtectionCodeSimpleType","","",""
"usmtf","DeliveryAddressSimpleType","usmtf:DeliveryAddressSimpleType","S","atomic",0,0,0,"","","","A data type for an address of the unit to which something is to be delivered.","xs","string","xs:string","","",""
"usmtf","DeliveryAddressType","usmtf:DeliveryAddressType","CSC","atomic",0,0,0,"","","","A data type for an address of the unit to which something is to be delivered.","usmtf","DeliveryAddressSimpleType","usmtf:DeliveryAddressSimpleType","","",""
"usmtf","DeliveryMeansCodeSimpleType","usmtf:DeliveryMeansCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the method of delivery for a nuclear, biological, or chemical attack.","xs","string","xs:string","","",""
"usmtf","DeliveryMeansCodeType","usmtf:DeliveryMeansCodeType","CSC","atomic",0,0,0,"","","","A data type for the method of delivery for a nuclear, biological, or chemical attack.","usmtf","DeliveryMeansCodeSimpleType","usmtf:DeliveryMeansCodeSimpleType","","",""
"usmtf","DeliveryMethodCodeSimpleType","usmtf:DeliveryMethodCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the prescribed method of delivery.","xs","string","xs:string","","",""
"usmtf","DeliveryMethodCodeType","usmtf:DeliveryMethodCodeType","CSC","atomic",0,0,0,"","","","A data type for the prescribed method of delivery.","usmtf","DeliveryMethodCodeSimpleType","usmtf:DeliveryMethodCodeSimpleType","","",""
"usmtf","DeliveryPointDesignatorType","usmtf:DeliveryPointDesignatorType","CCC","",0,0,0,"","","","A data type for the identification of the drop zone or landing point on a ship, including its location.","","","","","",""
"usmtf","DeliverySystemCodeSimpleType","usmtf:DeliverySystemCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the type of delivery system.","xs","string","xs:string","","",""
"usmtf","DeliverySystemCodeType","usmtf:DeliverySystemCodeType","CSC","atomic",0,0,0,"","","","A data type for the type of delivery system.","usmtf","DeliverySystemCodeSimpleType","usmtf:DeliverySystemCodeSimpleType","","",""
"usmtf","DeliveryTransferStationDesignatorType","usmtf:DeliveryTransferStationDesignatorType","CCC","",0,0,0,"","","","A data type for the identification of the delivery point and transfer station number on a ship.","","","","","",""
"usmtf","DeliveryUnitSimpleType","usmtf:DeliveryUnitSimpleType","S","atomic",0,0,0,"","","","A data type for a title that identifies the delivery unit.","xs","string","xs:string","","",""
"usmtf","DeliveryUnitType","usmtf:DeliveryUnitType","CSC","atomic",0,0,0,"","","","A data type for a title that identifies the delivery unit.","usmtf","DeliveryUnitSimpleType","usmtf:DeliveryUnitSimpleType","","",""
"usmtf","DemandLimitOverrideCodeSimpleType","usmtf:DemandLimitOverrideCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the demand limit override code.","xs","string","xs:string","","",""
"usmtf","DemandLimitOverrideCodeType","usmtf:DemandLimitOverrideCodeType","CSC","atomic",0,0,0,"","","","A data type for the demand limit override code.","usmtf","DemandLimitOverrideCodeSimpleType","usmtf:DemandLimitOverrideCodeSimpleType","","",""
"usmtf","DepartureControlNumberSimpleType","usmtf:DepartureControlNumberSimpleType","S","atomic",0,0,0,"","","","A data type for a task number of a unit departure.","xs","string","xs:string","","",""
"usmtf","DepartureControlNumberType","usmtf:DepartureControlNumberType","CSC","atomic",0,0,0,"","","","A data type for a task number of a unit departure.","usmtf","DepartureControlNumberSimpleType","usmtf:DepartureControlNumberSimpleType","","",""
"usmtf","DeparturePointSimpleType","usmtf:DeparturePointSimpleType","S","atomic",0,0,0,"","","","A data type for a literal name or designation of a departure point for air, maritime, naval, or ground units.","xs","string","xs:string","","",""
"usmtf","DeparturePointType","usmtf:DeparturePointType","CSC","atomic",0,0,0,"","","","A data type for a literal name or designation of a departure point for air, maritime, naval, or ground units.","usmtf","DeparturePointSimpleType","usmtf:DeparturePointSimpleType","","",""
"usmtf","DeparturePurposeCodeSimpleType","usmtf:DeparturePurposeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the reason that an airlift aircraft departs a location.","xs","string","xs:string","","",""
"usmtf","DeparturePurposeCodeType","usmtf:DeparturePurposeCodeType","CSC","atomic",0,0,0,"","","","A data type for the reason that an airlift aircraft departs a location.","usmtf","DeparturePurposeCodeSimpleType","usmtf:DeparturePurposeCodeSimpleType","","",""
"usmtf","DeparturePurposeThreeCharacterCodeDetailType","usmtf:DeparturePurposeThreeCharacterCodeDetailType","CCC","",0,0,0,"","","","A data type for the three reasons that an airlift aircraft departs a location.","","","","","",""
"usmtf","DeparturePurposeTwoCharacterCodeDetailType","usmtf:DeparturePurposeTwoCharacterCodeDetailType","CCC","",0,0,0,"","","","A data type for the two reasons that an airlift aircraft departs a location.","","","","","",""
"usmtf","DependencyCodeSimpleType","usmtf:DependencyCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a one alpha character code which indicates independent or dependent.","xs","string","xs:string","","",""
"usmtf","DependencyCodeType","usmtf:DependencyCodeType","CSC","atomic",0,0,0,"","","","A data type for a one alpha character code which indicates independent or dependent.","usmtf","DependencyCodeSimpleType","usmtf:DependencyCodeSimpleType","","",""
"usmtf","DeploymentBaseNameSimpleType","usmtf:DeploymentBaseNameSimpleType","S","atomic",0,0,0,"","","","A data type for a geopolitical place name of a unit's deployment base, port, or military installation.","xs","string","xs:string","","",""
"usmtf","DeploymentBaseNameType","usmtf:DeploymentBaseNameType","CSC","atomic",0,0,0,"","","","A data type for a geopolitical place name of a unit's deployment base, port, or military installation.","usmtf","DeploymentBaseNameSimpleType","usmtf:DeploymentBaseNameSimpleType","","",""
"usmtf","DeploymentCodeSimpleType","usmtf:DeploymentCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the deployment type being executed or planned.","xs","string","xs:string","","",""
"usmtf","DeploymentCodeType","usmtf:DeploymentCodeType","CSC","atomic",0,0,0,"","","","A data type for the deployment type being executed or planned.","usmtf","DeploymentCodeSimpleType","usmtf:DeploymentCodeSimpleType","","",""
"usmtf","DeploymentControlNumberSimpleType","usmtf:DeploymentControlNumberSimpleType","S","atomic",0,0,0,"","","","A data type for a control number of a deployment.","xs","string","xs:string","","",""
"usmtf","DeploymentControlNumberType","usmtf:DeploymentControlNumberType","CSC","atomic",0,0,0,"","","","A data type for a control number of a deployment.","usmtf","DeploymentControlNumberSimpleType","usmtf:DeploymentControlNumberSimpleType","","",""
"usmtf","DeploymentTaskNumberSimpleType","usmtf:DeploymentTaskNumberSimpleType","S","atomic",0,0,0,"","","","A data type for a task number of a deployment.","xs","string","xs:string","","",""
"usmtf","DeploymentTaskNumberType","usmtf:DeploymentTaskNumberType","CSC","atomic",0,0,0,"","","","A data type for a task number of a deployment.","usmtf","DeploymentTaskNumberSimpleType","usmtf:DeploymentTaskNumberSimpleType","","",""
"usmtf","DepthDescriptionSurfaceCodeSimpleType","usmtf:DepthDescriptionSurfaceCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the definition of the sea surface expressed as depth.","xs","string","xs:string","","",""
"usmtf","DepthDescriptionSurfaceCodeType","usmtf:DepthDescriptionSurfaceCodeType","CSC","atomic",0,0,0,"","","","A data type for the definition of the sea surface expressed as depth.","usmtf","DepthDescriptionSurfaceCodeSimpleType","usmtf:DepthDescriptionSurfaceCodeSimpleType","","",""
"usmtf","DepthDeterminationMeansSimpleType","usmtf:DepthDeterminationMeansSimpleType","S","atomic",0,0,0,"","","","A data type for a plain language designation of the device, procedure or method used to determine the depth of an underwater contact.","xs","string","xs:string","","",""
"usmtf","DepthDeterminationMeansType","usmtf:DepthDeterminationMeansType","CSC","atomic",0,0,0,"","","","A data type for a plain language designation of the device, procedure or method used to determine the depth of an underwater contact.","usmtf","DepthDeterminationMeansSimpleType","usmtf:DepthDeterminationMeansSimpleType","","",""
"usmtf","DepthFeetMeasureType","usmtf:DepthFeetMeasureType","CCC","",0,0,0,"","","","A data type for the depth of measurement in feet.","","","","","",""
"usmtf","DepthInchesMeasureType","usmtf:DepthInchesMeasureType","CCC","",0,0,0,"","","","A data type for a measurement of depth expressed in inches.","","","","","",""
"usmtf","DepthMetersMeasureType","usmtf:DepthMetersMeasureType","CCC","",0,0,0,"","","","A data type for the measurement of depth expressed in meters.","","","","","",""
"usmtf","DepthType","usmtf:DepthType","CCC","",0,0,0,"","","","A data type for the vertical distance below the ground or water surface to a specified point or plane.","","","","","",""
"usmtf","DerivativeClassificationSourceSimpleType","usmtf:DerivativeClassificationSourceSimpleType","S","atomic",0,0,0,"","","","A data type for a markings that define the source material for the classification of a message.","xs","string","xs:string","","",""
"usmtf","DerivativeClassificationSourceType","usmtf:DerivativeClassificationSourceType","CSC","atomic",0,0,0,"","","","A data type for a markings that define the source material for the classification of a message.","usmtf","DerivativeClassificationSourceSimpleType","usmtf:DerivativeClassificationSourceSimpleType","","",""
"usmtf","DescriptionSimpleType","usmtf:DescriptionSimpleType","S","atomic",0,0,0,"","","","A data type for a plain language description of features.","xs","string","xs:string","","",""
"usmtf","DescriptionType","usmtf:DescriptionType","CSC","atomic",0,0,0,"","","","A data type for a plain language description of features.","usmtf","DescriptionSimpleType","usmtf:DescriptionSimpleType","","",""
"usmtf","DesignatedAltitudePurposeCodeSimpleType","usmtf:DesignatedAltitudePurposeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the type of altitude designated.","xs","string","xs:string","","",""
"usmtf","DesignatedAltitudePurposeCodeType","usmtf:DesignatedAltitudePurposeCodeType","CSC","atomic",0,0,0,"","","","A data type for the type of altitude designated.","usmtf","DesignatedAltitudePurposeCodeSimpleType","usmtf:DesignatedAltitudePurposeCodeSimpleType","","",""
"usmtf","DesignatedAreaCodeSimpleType","usmtf:DesignatedAreaCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the code for the type of designated area that affects air operations.","xs","string","xs:string","","",""
"usmtf","DesignatedAreaCodeType","usmtf:DesignatedAreaCodeType","CSC","atomic",0,0,0,"","","","A data type for the code for the type of designated area that affects air operations.","usmtf","DesignatedAreaCodeSimpleType","usmtf:DesignatedAreaCodeSimpleType","","",""
"usmtf","DesignatedAreaNumberSimpleType","usmtf:DesignatedAreaNumberSimpleType","S","atomic",0,0,0,"","","","A data type for a number used to uniquely identify a designated area.","xs","string","xs:string","","",""
"usmtf","DesignatedAreaNumberType","usmtf:DesignatedAreaNumberType","CSC","atomic",0,0,0,"","","","A data type for a number used to uniquely identify a designated area.","usmtf","DesignatedAreaNumberSimpleType","usmtf:DesignatedAreaNumberSimpleType","","",""
"usmtf","DesignedOperationalCapabilityIDSimpleType","usmtf:DesignedOperationalCapabilityIDSimpleType","S","atomic",0,0,0,"","","","A data type for a Designed Operational Capability (DOC) identifier.","xs","string","xs:string","","",""
"usmtf","DesignedOperationalCapabilityIDType","usmtf:DesignedOperationalCapabilityIDType","CSC","atomic",0,0,0,"","","","A data type for a Designed Operational Capability (DOC) identifier.","usmtf","DesignedOperationalCapabilityIDSimpleType","usmtf:DesignedOperationalCapabilityIDSimpleType","","",""
"usmtf","DesiredMeanPointOfImpactDescriptionSimpleType","usmtf:DesiredMeanPointOfImpactDescriptionSimpleType","S","atomic",0,0,0,"","","","A data type for a plain language description of the Desired Mean Point of Impact (DMPI).","xs","string","xs:string","","",""
"usmtf","DesiredMeanPointOfImpactDescriptionType","usmtf:DesiredMeanPointOfImpactDescriptionType","CSC","atomic",0,0,0,"","","","A data type for a plain language description of the Desired Mean Point of Impact (DMPI).","usmtf","DesiredMeanPointOfImpactDescriptionSimpleType","usmtf:DesiredMeanPointOfImpactDescriptionSimpleType","","",""
"usmtf","DesiredMeanPointOfImpactElevationType","usmtf:DesiredMeanPointOfImpactElevationType","CCC","",0,0,0,"","","","A data type for the positive or negative vertical distance of a DMPI measured from mean sea level.","","","","","",""
"usmtf","DesiredMeanPointOfImpactIDSimpleType","usmtf:DesiredMeanPointOfImpactIDSimpleType","S","atomic",0,0,0,"","","","A data type for a unique identifier of the Desired Mean Point of Impact (DMPI).","xs","string","xs:string","","",""
"usmtf","DesiredMeanPointOfImpactIDType","usmtf:DesiredMeanPointOfImpactIDType","CSC","atomic",0,0,0,"","","","A data type for a unique identifier of the Desired Mean Point of Impact (DMPI).","usmtf","DesiredMeanPointOfImpactIDSimpleType","usmtf:DesiredMeanPointOfImpactIDSimpleType","","",""
"usmtf","DesiredMeanPointOfImpactSimpleType","usmtf:DesiredMeanPointOfImpactSimpleType","S","atomic",0,0,0,"","","","A data type for a coded expression for a desired mean point of impact.","xs","string","xs:string","","",""
"usmtf","DesiredMeanPointOfImpactType","usmtf:DesiredMeanPointOfImpactType","CSC","atomic",0,0,0,"","","","A data type for a coded expression for a desired mean point of impact.","usmtf","DesiredMeanPointOfImpactSimpleType","usmtf:DesiredMeanPointOfImpactSimpleType","","",""
"usmtf","DestinationMedicalTreatmentElementSimpleType","usmtf:DestinationMedicalTreatmentElementSimpleType","S","atomic",0,0,0,"","","","A data type for a destination to which the patients are to be delivered.","xs","string","xs:string","","",""
"usmtf","DestinationMedicalTreatmentElementType","usmtf:DestinationMedicalTreatmentElementType","CSC","atomic",0,0,0,"","","","A data type for a destination to which the patients are to be delivered.","usmtf","DestinationMedicalTreatmentElementSimpleType","usmtf:DestinationMedicalTreatmentElementSimpleType","","",""
"usmtf","DestinationPlaceSimpleType","usmtf:DestinationPlaceSimpleType","S","atomic",0,0,0,"","","","A data type for a planned place of arrival of a person or object.","xs","string","xs:string","","",""
"usmtf","DestinationPlaceType","usmtf:DestinationPlaceType","CSC","atomic",0,0,0,"","","","A data type for a planned place of arrival of a person or object.","usmtf","DestinationPlaceSimpleType","usmtf:DestinationPlaceSimpleType","","",""
"usmtf","DestinationPointSimpleType","usmtf:DestinationPointSimpleType","S","atomic",0,0,0,"","","","A data type for a literal name or designation of a destination/arrival location for air, maritime, naval, or ground units.","xs","string","xs:string","","",""
"usmtf","DestinationPointType","usmtf:DestinationPointType","CSC","atomic",0,0,0,"","","","A data type for a literal name or designation of a destination/arrival location for air, maritime, naval, or ground units.","usmtf","DestinationPointSimpleType","usmtf:DestinationPointSimpleType","","",""
"usmtf","DestinationPortSimpleType","usmtf:DestinationPortSimpleType","S","atomic",0,0,0,"","","","A data type for a name of the port of destination.","xs","string","xs:string","","",""
"usmtf","DestinationPortType","usmtf:DestinationPortType","CSC","atomic",0,0,0,"","","","A data type for a name of the port of destination.","usmtf","DestinationPortSimpleType","usmtf:DestinationPortSimpleType","","",""
"usmtf","DestinationSimpleType","usmtf:DestinationSimpleType","S","atomic",0,0,0,"","","","A data type for a destination name of the addressee(s).","xs","string","xs:string","","",""
"usmtf","DestinationType","usmtf:DestinationType","CSC","atomic",0,0,0,"","","","A data type for a destination name of the addressee(s).","usmtf","DestinationSimpleType","usmtf:DestinationSimpleType","","",""
"usmtf","DetailedAirStabilityCategoryCodeSimpleType","usmtf:DetailedAirStabilityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the numerical indicator which represents the stability of the air in detail.","xs","string","xs:string","","",""
"usmtf","DetailedAirStabilityCategoryCodeType","usmtf:DetailedAirStabilityCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for the numerical indicator which represents the stability of the air in detail.","usmtf","DetailedAirStabilityCategoryCodeSimpleType","usmtf:DetailedAirStabilityCategoryCodeSimpleType","","",""
"usmtf","DetectedObjectQuantityType","usmtf:DetectedObjectQuantityType","CCC","",0,0,0,"","","","A data type for a count of contacts (detected objects) of a certain type.","","","","","",""
"usmtf","DetectionCodeSimpleType","usmtf:DetectionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the type of detector, detector system, or agent detector.","xs","string","xs:string","","",""
"usmtf","DetectionCodeType","usmtf:DetectionCodeType","CSC","atomic",0,0,0,"","","","A data type for the type of detector, detector system, or agent detector.","usmtf","DetectionCodeSimpleType","usmtf:DetectionCodeSimpleType","","",""
"usmtf","DetectionConfidenceLevelCodeSimpleType","usmtf:DetectionConfidenceLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the level of confidence assigned to the detection of an incident.","xs","string","xs:string","","",""
"usmtf","DetectionConfidenceLevelCodeType","usmtf:DetectionConfidenceLevelCodeType","CSC","atomic",0,0,0,"","","","A data type for the level of confidence assigned to the detection of an incident.","usmtf","DetectionConfidenceLevelCodeSimpleType","usmtf:DetectionConfidenceLevelCodeSimpleType","","",""
"usmtf","DetectionModeCodeSimpleType","usmtf:DetectionModeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the means by which an acoustic contact is detected.","xs","string","xs:string","","",""
