"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"nc","ObligationType","nc:ObligationType","nc","ObligationTotalAbstract","nc:ObligationTotalAbstract","0","unbounded","",3
"nc","ObligationType","nc:ObligationType","nc","ObligationDueAbstract","nc:ObligationDueAbstract","0","unbounded","",5
"nc","ObligationType","nc:ObligationType","nc","ObligationPaidAbstract","nc:ObligationPaidAbstract","0","unbounded","",8
"nc","ObligationType","nc:ObligationType","nc","ObligationCompleteIndicator","nc:ObligationCompleteIndicator","0","unbounded",,10
"nc","ObligationType","nc:ObligationType","nc","ObligationComplianceIndicator","nc:ObligationComplianceIndicator","0","unbounded",,20
"nc","ObligationType","nc:ObligationType","nc","ObligationDueDate","nc:ObligationDueDate","0","unbounded",,30
"nc","ObligationType","nc:ObligationType","nc","ObligationExemption","nc:ObligationExemption","0","unbounded",,50
"nc","ObligationType","nc:ObligationType","nc","ObligationExemptionIndicator","nc:ObligationExemptionIndicator","0","unbounded",,60
"nc","ObligationType","nc:ObligationType","nc","ObligationPaidDate","nc:ObligationPaidDate","0","unbounded",,70
"nc","ObligationType","nc:ObligationType","nc","ObligationProgressDescriptionText","nc:ObligationProgressDescriptionText","0","unbounded",,90
"nc","ObligationType","nc:ObligationType","nc","ObligationRequirementDescriptionText","nc:ObligationRequirementDescriptionText","0","unbounded",,110
"nc","ObligationType","nc:ObligationType","nc","ObligationCategoryText","nc:ObligationCategoryText","0","unbounded",,130
"nc","ObligationType","nc:ObligationType","nc","ObligationEntity","nc:ObligationEntity","0","unbounded",,132
"nc","ObligationType","nc:ObligationType","nc","ObligationRecipient","nc:ObligationRecipient","0","unbounded",,142
"nc","ObligationType","nc:ObligationType","nc","ObligationRecurrence","nc:ObligationRecurrence","0","unbounded",,200
"nc","ObligationType","nc:ObligationType","nc","ObligationAugmentationPoint","nc:ObligationAugmentationPoint","0","unbounded","",9999
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectIDAbstract","mo:ObservedObjectIDAbstract","0","unbounded","",1
"mo","ObservationType","mo:ObservationType","mo","ObservationTrackIDURI","mo:ObservationTrackIDURI","0","unbounded","",2
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectName","mo:ObservedObjectName","0","unbounded","",3
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectLocation","mo:ObservedObjectLocation","0","unbounded","",4
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectMotion","mo:ObservedObjectMotion","0","unbounded","",5
"mo","ObservationType","mo:ObservationType","mo","ObservationDateTime","mo:ObservationDateTime","0","unbounded","",6
"mo","ObservationType","mo:ObservationType","mo","OPEXCode","mo:OPEXCode","0","unbounded","",7
"mo","ObservationType","mo:ObservationType","mo","ObservationEmergencyIndicator","mo:ObservationEmergencyIndicator","0","unbounded","",8
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectBattleDimensionAbstract","mo:ObservedObjectBattleDimensionAbstract","0","unbounded","",9
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectPlatformAbstract","mo:ObservedObjectPlatformAbstract","0","unbounded","",10
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectActivityAbstract","mo:ObservedObjectActivityAbstract","0","unbounded","",11
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectSpecificPlatformAbstract","mo:ObservedObjectSpecificPlatformAbstract","0","unbounded","",12
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectSymbolAbstract","mo:ObservedObjectSymbolAbstract","0","unbounded","",13
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectStandardIdentityCode","mo:ObservedObjectStandardIdentityCode","0","unbounded","",14
"mo","ObservationType","mo:ObservationType","mo","ObservedObjectAllegianceCountryAbstract","mo:ObservedObjectAllegianceCountryAbstract","0","unbounded","",15
"mo","ObservationType","mo:ObservationType","mo","ObservationAugmentationPoint","mo:ObservationAugmentationPoint","0","unbounded","",9999
"mo","ObservedObjectLocationType","mo:ObservedObjectLocationType","mo","ObservedObject2DGeospatialCoordinate","mo:ObservedObject2DGeospatialCoordinate","0","unbounded","",1
"mo","ObservedObjectLocationType","mo:ObservedObjectLocationType","mo","AltitudeMeasure","mo:AltitudeMeasure","0","unbounded","",2
"mo","ObservedObjectLocationType","mo:ObservedObjectLocationType","mo","ElevationMeasure","mo:ElevationMeasure","0","unbounded","",3
"mo","ObservedObjectLocationType","mo:ObservedObjectLocationType","mo","ObservedObjectLocationDerivationCode","mo:ObservedObjectLocationDerivationCode","0","unbounded","",4
"mo","ObservedObjectLocationType","mo:ObservedObjectLocationType","mo","ObservedObjectLocationAugmentationPoint","mo:ObservedObjectLocationAugmentationPoint","0","unbounded","",9999
"j","OffenseArrestAssociationType","j:OffenseArrestAssociationType","j","Offense","j:Offense","0","unbounded","",57
"j","OffenseArrestAssociationType","j:OffenseArrestAssociationType","j","Arrest","j:Arrest","0","unbounded","",58
"j","OffenseArrestAssociationType","j:OffenseArrestAssociationType","j","OffenseArrestAssociationAugmentationPoint","j:OffenseArrestAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseChargeAssociationType","j:OffenseChargeAssociationType","j","Offense","j:Offense","0","unbounded","",43
"j","OffenseChargeAssociationType","j:OffenseChargeAssociationType","j","Charge","j:Charge","0","unbounded","",44
"j","OffenseChargeAssociationType","j:OffenseChargeAssociationType","j","OffenseChargeAssociationAugmentationPoint","j:OffenseChargeAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseCitationAssociationType","j:OffenseCitationAssociationType","j","Offense","j:Offense","0","unbounded","",41
"j","OffenseCitationAssociationType","j:OffenseCitationAssociationType","j","Citation","j:Citation","0","unbounded","",42
"j","OffenseCitationAssociationType","j:OffenseCitationAssociationType","j","OffenseCitationAssociationAugmentationPoint","j:OffenseCitationAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseDispositionAssociationType","j:OffenseDispositionAssociationType","j","Offense","j:Offense","0","unbounded","",61
"j","OffenseDispositionAssociationType","j:OffenseDispositionAssociationType","nc","Disposition","nc:Disposition","0","unbounded","",62
"j","OffenseDispositionAssociationType","j:OffenseDispositionAssociationType","j","OffenseDispositionAssociationAugmentationPoint","j:OffenseDispositionAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseFactorType","j:OffenseFactorType","j","OffenseFactorDescriptionText","j:OffenseFactorDescriptionText","0","unbounded","",24
"j","OffenseFactorType","j:OffenseFactorType","j","OffenseFactorKnownIndicator","j:OffenseFactorKnownIndicator","0","unbounded","",25
"j","OffenseFactorType","j:OffenseFactorType","j","IncidentFactorSubCategoryText","j:IncidentFactorSubCategoryText","0","unbounded","",26
"j","OffenseFactorType","j:OffenseFactorType","j","OffenseFactorDesignationAbstract","j:OffenseFactorDesignationAbstract","0","unbounded","",27
"j","OffenseFactorType","j:OffenseFactorType","j","OffenseFactorAugmentationPoint","j:OffenseFactorAugmentationPoint","0","unbounded","",9999
"j","OffenseIncidentAssociationType","j:OffenseIncidentAssociationType","j","Offense","j:Offense","0","unbounded","",55
"j","OffenseIncidentAssociationType","j:OffenseIncidentAssociationType","nc","Incident","nc:Incident","0","unbounded","",56
"j","OffenseIncidentAssociationType","j:OffenseIncidentAssociationType","j","OffenseIncidentAssociationAugmentationPoint","j:OffenseIncidentAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseItemAssociationType","j:OffenseItemAssociationType","j","Offense","j:Offense","0","unbounded","",53
"j","OffenseItemAssociationType","j:OffenseItemAssociationType","nc","Item","nc:Item","0","unbounded","",54
"j","OffenseItemAssociationType","j:OffenseItemAssociationType","j","OffenseItemAssociationAugmentationPoint","j:OffenseItemAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseLocationAssociationType","j:OffenseLocationAssociationType","j","Offense","j:Offense","0","unbounded","",59
"j","OffenseLocationAssociationType","j:OffenseLocationAssociationType","nc","Location","nc:Location","0","unbounded","",60
"j","OffenseLocationAssociationType","j:OffenseLocationAssociationType","j","OffenseLocationAssociationAugmentationPoint","j:OffenseLocationAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseSubjectAssociationType","j:OffenseSubjectAssociationType","j","Offense","j:Offense","0","unbounded","",45
"j","OffenseSubjectAssociationType","j:OffenseSubjectAssociationType","j","Subject","j:Subject","0","unbounded","",46
"j","OffenseSubjectAssociationType","j:OffenseSubjectAssociationType","j","OffenseJuvenileIndicator","j:OffenseJuvenileIndicator","0","unbounded","",47
"j","OffenseSubjectAssociationType","j:OffenseSubjectAssociationType","j","OffenseUnderInfluenceIndicator","j:OffenseUnderInfluenceIndicator","0","unbounded","",48
"j","OffenseSubjectAssociationType","j:OffenseSubjectAssociationType","j","OffenseSubjectAssociationAugmentationPoint","j:OffenseSubjectAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseSummaryType","j:OffenseSummaryType","j","OffenseSummaryCategoryText","j:OffenseSummaryCategoryText","0","unbounded","",10
"j","OffenseSummaryType","j:OffenseSummaryType","j","OffenseSummaryConvictionQuantity","j:OffenseSummaryConvictionQuantity","0","unbounded","",10
"j","OffenseSummaryType","j:OffenseSummaryType","j","OffenseSummaryArrestQuantity","j:OffenseSummaryArrestQuantity","0","unbounded","",10
"j","OffenseSummaryType","j:OffenseSummaryType","j","OffenseSummaryCategoryAbstract","j:OffenseSummaryCategoryAbstract","0","unbounded","",20
"j","OffenseSummaryType","j:OffenseSummaryType","j","OffenseSummaryAugmentationPoint","j:OffenseSummaryAugmentationPoint","0","unbounded","",9999
"j","OffenseType","j:OffenseType","j","OffenseDesignationAbstract","j:OffenseDesignationAbstract","0","unbounded","",1
"j","OffenseType","j:OffenseType","j","OffenseCategoryAbstract","j:OffenseCategoryAbstract","0","unbounded","",7
"j","OffenseType","j:OffenseType","j","OffenseFactorBiasMotivationCauseAbstract","j:OffenseFactorBiasMotivationCauseAbstract","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffensePsychologicalPsychiatricConditionConnectedIndicator","j:OffensePsychologicalPsychiatricConditionConnectedIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","JuvenileAsAdultIndicator","j:JuvenileAsAdultIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseFactorBiasMotivationAbstract","j:OffenseFactorBiasMotivationAbstract","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseSentenceDate","j:OffenseSentenceDate","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseEvidenceHeldIndicator","j:OffenseEvidenceHeldIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseMOCrimeAndMotiveAbstract","j:OffenseMOCrimeAndMotiveAbstract","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","JuvenileOffenderIndicator","j:JuvenileOffenderIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseFactorBiasMotivationDescriptionText","j:OffenseFactorBiasMotivationDescriptionText","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseAlcoholDrugConnectedIndicator","j:OffenseAlcoholDrugConnectedIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseGamblingConnectedIndicator","j:OffenseGamblingConnectedIndicator","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","CriminalActivityCategoryAbstract","j:CriminalActivityCategoryAbstract","0","unbounded","",10
"j","OffenseType","j:OffenseType","j","OffenseQualifierAbstract","j:OffenseQualifierAbstract","0","unbounded","",11
"j","OffenseType","j:OffenseType","j","OffenseGangInvolvementIndicator","j:OffenseGangInvolvementIndicator","0","unbounded","",13
"j","OffenseType","j:OffenseType","j","OffenseSeverityLevelText","j:OffenseSeverityLevelText","0","unbounded","",14
"j","OffenseType","j:OffenseType","j","OffenseHomeInvasionIndicator","j:OffenseHomeInvasionIndicator","0","unbounded","",15
"j","OffenseType","j:OffenseType","j","OffenseDomesticViolenceIndicator","j:OffenseDomesticViolenceIndicator","0","unbounded","",16
"j","OffenseType","j:OffenseType","j","OffenseFamilyMemberIndicator","j:OffenseFamilyMemberIndicator","0","unbounded","",17
"j","OffenseType","j:OffenseType","j","OffenseIdentityTheftIndicator","j:OffenseIdentityTheftIndicator","0","unbounded","",18
"j","OffenseType","j:OffenseType","j","OffenseRacketeerInfluencedAndCorruptOrganizationsActIndicator","j:OffenseRacketeerInfluencedAndCorruptOrganizationsActIndicator","0","unbounded","",19
"j","OffenseType","j:OffenseType","j","OffenseCargoTheftIndicator","j:OffenseCargoTheftIndicator","0","unbounded","",20
"j","OffenseType","j:OffenseType","j","OffenseTerrorismIndicator","j:OffenseTerrorismIndicator","0","unbounded","",21
"j","OffenseType","j:OffenseType","j","OffenseStructuresEnteredQuantity","j:OffenseStructuresEnteredQuantity","0","unbounded","",22
"j","OffenseType","j:OffenseType","j","OffenseFactor","j:OffenseFactor","0","unbounded","",23
"j","OffenseType","j:OffenseType","j","OffenseEntryPoint","j:OffenseEntryPoint","0","unbounded","",34
"j","OffenseType","j:OffenseType","j","OffenseExitPoint","j:OffenseExitPoint","0","unbounded","",35
"j","OffenseType","j:OffenseType","j","OffenseForce","j:OffenseForce","0","unbounded","",36
"j","OffenseType","j:OffenseType","j","OffenseViolatedStatute","j:OffenseViolatedStatute","0","unbounded","",37
"j","OffenseType","j:OffenseType","j","OffenseAttemptedIndicator","j:OffenseAttemptedIndicator","0","unbounded","",38
"j","OffenseType","j:OffenseType","j","OffenseLevelAbstract","j:OffenseLevelAbstract","0","unbounded","",39
"j","OffenseType","j:OffenseType","j","OffenseGangInvolvementCategoryAbstract","j:OffenseGangInvolvementCategoryAbstract","0","unbounded","",49
"j","OffenseType","j:OffenseType","j","OffenseAugmentationPoint","j:OffenseAugmentationPoint","0","unbounded","",9999
"j","OffenseVictimAssociationType","j:OffenseVictimAssociationType","j","Offense","j:Offense","0","unbounded","",51
"j","OffenseVictimAssociationType","j:OffenseVictimAssociationType","j","Victim","j:Victim","0","unbounded","",52
"j","OffenseVictimAssociationType","j:OffenseVictimAssociationType","j","OffenseVictimAssociationAugmentationPoint","j:OffenseVictimAssociationAugmentationPoint","0","unbounded","",9999
"j","OffenseWitnessAssociationType","j:OffenseWitnessAssociationType","j","Offense","j:Offense","0","unbounded","",49
"j","OffenseWitnessAssociationType","j:OffenseWitnessAssociationType","j","Witness","j:Witness","0","unbounded","",50
"j","OffenseWitnessAssociationType","j:OffenseWitnessAssociationType","j","OffenseWitnessAssociationAugmentationPoint","j:OffenseWitnessAssociationAugmentationPoint","0","unbounded","",9999
"biom","OpenPathSegmentType","biom:OpenPathSegmentType","biom","ImageFeatureVertex","biom:ImageFeatureVertex","2","unbounded","",1
"biom","OpenPathSegmentType","biom:OpenPathSegmentType","biom","OpenPathSegmentAugmentationPoint","biom:OpenPathSegmentAugmentationPoint","0","unbounded","",9999
"cbrn","OperatingScheduleType","cbrn:OperatingScheduleType","cbrn","ScheduleStartDateTime","cbrn:ScheduleStartDateTime","0","unbounded","",1
"cbrn","OperatingScheduleType","cbrn:OperatingScheduleType","cbrn","ScheduleEndDateTime","cbrn:ScheduleEndDateTime","0","unbounded","",2
"cbrn","OperatingScheduleType","cbrn:OperatingScheduleType","cbrn","ScheduleTimeZoneText","cbrn:ScheduleTimeZoneText","0","unbounded","",3
"cbrn","OperatingScheduleType","cbrn:OperatingScheduleType","cbrn","OperatingScheduleAugmentationPoint","cbrn:OperatingScheduleAugmentationPoint","0","unbounded","",9999
"em","OperationalStatusNotificationType","em:OperationalStatusNotificationType","em","OperationalStatusNotification","em:OperationalStatusNotification","0","unbounded","",1
"em","OperationalStatusNotificationType","em:OperationalStatusNotificationType","em","NotificationMessageText","em:NotificationMessageText","0","unbounded","",2
"em","OperationalStatusNotificationType","em:OperationalStatusNotificationType","em","OperationalStatusNotificationAugmentationPoint","em:OperationalStatusNotificationAugmentationPoint","0","unbounded","",9999
"mo","OperationPlanTaskOrganizationType","mo:OperationPlanTaskOrganizationType","mo","Unit","mo:Unit","0","unbounded","",1
"mo","OperationPlanTaskOrganizationType","mo:OperationPlanTaskOrganizationType","mo","UnitCommandOrSupportRelationshipAssociation","mo:UnitCommandOrSupportRelationshipAssociation","0","unbounded","",2
"mo","OperationPlanTaskOrganizationType","mo:OperationPlanTaskOrganizationType","mo","OperationPlanTaskOrganizationAugmentationPoint","mo:OperationPlanTaskOrganizationAugmentationPoint","0","unbounded","",9999
"mo","OperationPlanType","mo:OperationPlanType","mo","OperationPlanCreateDate","mo:OperationPlanCreateDate","0","unbounded","",10
"mo","OperationPlanType","mo:OperationPlanType","mo","OperationPlanTitleText","mo:OperationPlanTitleText","0","unbounded","",20
"mo","OperationPlanType","mo:OperationPlanType","mo","OperationPlanUpdateDate","mo:OperationPlanUpdateDate","0","unbounded","",30
"mo","OperationPlanType","mo:OperationPlanType","mo","OperationPlanIdentification","mo:OperationPlanIdentification","0","unbounded","",40
"mo","OperationPlanType","mo:OperationPlanType","mo","OperationPlanAugmentationPoint","mo:OperationPlanAugmentationPoint","0","unbounded","",9999
"mo","OrdnanceType","mo:OrdnanceType","mo","OrdnanceCategoryAbstract","mo:OrdnanceCategoryAbstract","0","unbounded","",1
"mo","OrdnanceType","mo:OrdnanceType","mo","OrdnanceAugmentationPoint","mo:OrdnanceAugmentationPoint","0","unbounded","",9999
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","nc","Organization","nc:Organization","0","unbounded","",10
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","nc","Address","nc:Address","0","unbounded","",20
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","nc","OrganizationIdentification","nc:OrganizationIdentification","0","unbounded",,1430
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","scr","OrganizationAddressEffectiveDate","scr:OrganizationAddressEffectiveDate","0","unbounded",,1460
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","scr","OrganizationAddressEndDate","scr:OrganizationAddressEndDate","0","unbounded",,1470
"scr","OrganizationAddressAssociationType","scr:OrganizationAddressAssociationType","scr","OrganizationAddressAssociationAugmentationPoint","scr:OrganizationAddressAssociationAugmentationPoint","0","unbounded","",9999
"j","OrganizationAlternateNameType","j:OrganizationAlternateNameType","j","OrganizationAlternateNameCategoryAbstract","j:OrganizationAlternateNameCategoryAbstract","0","unbounded","",20
"j","OrganizationAlternateNameType","j:OrganizationAlternateNameType","nc","OrganizationName","nc:OrganizationName","0","unbounded","",30
"j","OrganizationAlternateNameType","j:OrganizationAlternateNameType","j","OrganizationAlternateNameAugmentationPoint","j:OrganizationAlternateNameAugmentationPoint","0","unbounded","",9999
"nc","OrganizationAssociationType","nc:OrganizationAssociationType","nc","Organization","nc:Organization","0","unbounded","",4200
"nc","OrganizationAssociationType","nc:OrganizationAssociationType","nc","OrganizationAssociationAugmentationPoint","nc:OrganizationAssociationAugmentationPoint","0","unbounded","",9999
"hs","OrganizationAugmentationType","hs:OrganizationAugmentationType","hs","OrganizationCaseID","hs:OrganizationCaseID","0","unbounded","",1
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationAlternateName","j:OrganizationAlternateName","0","unbounded","",10
"em","OrganizationAugmentationType","em:OrganizationAugmentationType","em","OrganizationCapabilityText","em:OrganizationCapabilityText","0","unbounded","",10
"em","OrganizationAugmentationType","em:OrganizationAugmentationType","em","OrganizationNPIID","em:OrganizationNPIID","0","unbounded","",10
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationValidDate","j:OrganizationValidDate","0","unbounded","",10
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationLicenseIdentification","j:OrganizationLicenseIdentification","0","unbounded","",10
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","DistrictIdentification","j:DistrictIdentification","0","unbounded","",10
"em","OrganizationAugmentationType","em:OrganizationAugmentationType","em","ScheduledTask","em:ScheduledTask","0","unbounded","",20
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationFieldOfficeText","j:OrganizationFieldOfficeText","0","unbounded","",500
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationJurisdiction","j:OrganizationJurisdiction","0","unbounded","",520
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyActiveIndicator","j:AgencyActiveIndicator","0","unbounded","",540
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyAddCancelIndicator","j:AgencyAddCancelIndicator","0","unbounded","",550
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyBaselinePriorityValue","j:AgencyBaselinePriorityValue","0","unbounded","",560
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyCHRIAuthorizedIndicator","j:AgencyCHRIAuthorizedIndicator","0","unbounded","",565
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyControlTerminalIndicator","j:AgencyControlTerminalIndicator","0","unbounded","",570
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyServiceHoursAbstract","j:AgencyServiceHoursAbstract","0","unbounded","",580
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationGovernmentLevelAbstract","j:OrganizationGovernmentLevelAbstract","0","unbounded","",590
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","AgencyAuthorizationAbstract","j:AgencyAuthorizationAbstract","0","unbounded","",590
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationORIIdentification","j:OrganizationORIIdentification","0","unbounded","",600
"j","OrganizationAugmentationType","j:OrganizationAugmentationType","j","OrganizationFFLID","j:OrganizationFFLID","0","unbounded","",600
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","CriminalAffiliationIndicator","scr:CriminalAffiliationIndicator","0","unbounded",,2240
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","FraudulentIndicator","scr:FraudulentIndicator","0","unbounded",,2250
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","GrossAnnualIncomeAmount","scr:GrossAnnualIncomeAmount","0","unbounded",,2260
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationSizeQuantity","scr:OrganizationSizeQuantity","0","unbounded",,2280
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","SuspiciousIndicator","scr:SuspiciousIndicator","0","unbounded",,2290
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationNameEffectiveDate","scr:OrganizationNameEffectiveDate","0","unbounded",,2300
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationNameIdentification","scr:OrganizationNameIdentification","0","unbounded",,2310
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationNameTerminationDate","scr:OrganizationNameTerminationDate","0","unbounded",,2320
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationClassificationCategoryAbstract","scr:OrganizationClassificationCategoryAbstract","0","unbounded","",2340
"scr","OrganizationAugmentationType","scr:OrganizationAugmentationType","scr","OrganizationStatusClassificationCategoryAbstract","scr:OrganizationStatusClassificationCategoryAbstract","0","unbounded","",2340
"scr","OrganizationEncounterAssociationType","scr:OrganizationEncounterAssociationType","nc","PersonEncounter","nc:PersonEncounter","0","unbounded","",2110
"scr","OrganizationEncounterAssociationType","scr:OrganizationEncounterAssociationType","nc","Organization","nc:Organization","0","unbounded","",2350
"scr","OrganizationEncounterAssociationType","scr:OrganizationEncounterAssociationType","scr","OrganizationEncounterAssociationAugmentationPoint","scr:OrganizationEncounterAssociationAugmentationPoint","0","unbounded","",9999
"nc","OrganizationFacilityAssociationType","nc:OrganizationFacilityAssociationType","nc","Facility","nc:Facility","0","unbounded","",10
"nc","OrganizationFacilityAssociationType","nc:OrganizationFacilityAssociationType","nc","Organization","nc:Organization","0","unbounded","",10
"nc","OrganizationFacilityAssociationType","nc:OrganizationFacilityAssociationType","nc","OrganizationFacilityAssociationAugmentationPoint","nc:OrganizationFacilityAssociationAugmentationPoint","0","unbounded","",9999
"biom","OrganizationIdentificationListType","biom:OrganizationIdentificationListType","nc","OrganizationIdentification","nc:OrganizationIdentification","0","unbounded","",1
"biom","OrganizationIdentificationListType","biom:OrganizationIdentificationListType","biom","OrganizationIdentificationListAugmentationPoint","biom:OrganizationIdentificationListAugmentationPoint","0","unbounded","",9999
"nc","OrganizationLocationAssociationType","nc:OrganizationLocationAssociationType","nc","Location","nc:Location","0","unbounded","",1250
"nc","OrganizationLocationAssociationType","nc:OrganizationLocationAssociationType","nc","Organization","nc:Organization","0","unbounded","",1260
"nc","OrganizationLocationAssociationType","nc:OrganizationLocationAssociationType","nc","OrganizationLocationAssociationAugmentationPoint","nc:OrganizationLocationAssociationAugmentationPoint","0","unbounded","",9999
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","em","OrganizationIssuedID","em:OrganizationIssuedID","0","unbounded","",1
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","em","OrganizationPersonCommentText","em:OrganizationPersonCommentText","0","unbounded","",2
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","nc","EmployeePositionName","nc:EmployeePositionName","0","unbounded","",3
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","nc","EmployeeOccupationText","nc:EmployeeOccupationText","0","unbounded","",4
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","nc","EmployeeOccupationCategoryText","nc:EmployeeOccupationCategoryText","0","unbounded","",5
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","em","OrganizationPersonRelationText","em:OrganizationPersonRelationText","0","unbounded","",6
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","nc","EmployeeShiftText","nc:EmployeeShiftText","0","unbounded","",7
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","nc","EmploymentStatus","nc:EmploymentStatus","0","unbounded","",8
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","em","PersonHumanResource","em:PersonHumanResource","0","unbounded","",9
"em","OrganizationPersonnelType","em:OrganizationPersonnelType","em","OrganizationPersonnelAugmentationPoint","em:OrganizationPersonnelAugmentationPoint","0","unbounded","",9999
"scr","OrganizationPhoneAssociationType","scr:OrganizationPhoneAssociationType","nc","Organization","nc:Organization","0","unbounded","",10
"scr","OrganizationPhoneAssociationType","scr:OrganizationPhoneAssociationType","nc","TelephoneNumber","nc:TelephoneNumber","0","unbounded","",20
"scr","OrganizationPhoneAssociationType","scr:OrganizationPhoneAssociationType","scr","OrganizationPhoneAssociationAugmentationPoint","scr:OrganizationPhoneAssociationAugmentationPoint","0","unbounded","",9999
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationLEIIdentification","nc:OrganizationLEIIdentification","0","unbounded","",10
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationAbbreviationText","nc:OrganizationAbbreviationText","0","unbounded","",10
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationActivityText","nc:OrganizationActivityText","0","unbounded","",20
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationBranchName","nc:OrganizationBranchName","0","unbounded","",30
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationCategoryAbstract","nc:OrganizationCategoryAbstract","0","unbounded","",40
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationDayContactInformation","nc:OrganizationDayContactInformation","0","unbounded","",50
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationDescriptionText","nc:OrganizationDescriptionText","0","unbounded","",60
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationDoingBusinessAsName","nc:OrganizationDoingBusinessAsName","0","unbounded","",70
"nc","OrganizationType","nc:OrganizationType","nc","OrganizationEmergencyContactInformation","nc:OrganizationEmergencyContactInformation","0","unbounded","",80
